,PRN2SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRN2PLANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-28,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-01-29,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-01-30,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-01-31,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-01,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-02,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-03,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-04,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-05,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-06,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-07,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-08,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-09,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-10,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-11,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-12,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-13,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-14,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-15,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-16,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-17,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-18,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-19,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-20,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-21,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-22,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-23,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-24,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-25,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-26,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-27,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-02-28,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-01,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-02,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-03,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-04,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-05,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-06,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-07,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-08,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-09,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-10,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-11,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-12,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-13,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-14,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-15,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-16,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-17,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-18,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-19,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-20,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-21,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-22,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-23,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-24,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
2007-03-25,32,61,33,34,35,36,37,38,39,40,46,58,43,41,,56,53,54,59,51,45,47,60,24,25,26,27,44,29,30,52,,,F6,D1,C2,D4,B5,C1,C5,A3,A1,E3,D2,B4,F3,F1,,B1,C4,E4,C3,E1,D3,E2,F4,D5,A5,F2,A4,B3,F5,B2,A2
